Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
27.0,4.6,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,38,20002.49865645673
21.0,4.9,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Urban,16,20002.49865645673
31.0,4.5,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,39,20002.49865645673
37.0,4.8,Windy,High,2,Buffet,motorcycle,1.0,No,Urban,31,20002.49865645673
25.0,4.8,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,21,20002.49865645673
21.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,28,20002.49865645673
36.0,4.9,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,24,20002.49865645673
31.0,4.9,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,28,20002.49865645673
24.0,4.7,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.49865645673
31.0,4.7,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,25,20002.49865645673
39.0,3.9,Cloudy,Low,1,Snack,motorcycle,0.0,No,Urban,36,20002.498656428335
26.0,4.1,Windy,High,0,Snack,motorcycle,1.0,No,Metropolitian,37,20002.498656428335
34.0,4.9,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.498656428335
21.0,4.9,Sunny,Medium,2,Buffet,electric_scooter,,No,Urban,13,20002.498656428335
24.0,4.9,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.498656428335
38.0,4.7,Cloudy,Medium,1,Meal,scooter,2.0,No,Metropolitian,42,20002.498656428335
37.0,4.4,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,33,20002.498656428335
36.0,5.0,Sunny,Low,1,Buffet,scooter,0.0,No,Urban,11,20002.498656428335
31.0,4.2,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,41,20002.498656428335
39.0,4.3,Windy,High,1,Snack,motorcycle,1.0,No,Metropolitian,31,20002.498656428335
27.0,5.0,Fog,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,26,20002.498656428335
33.0,4.5,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,27,20002.498656428335
,,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,21,20002.498656415075
36.0,4.6,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,27,20002.498656415075
30.0,4.7,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Urban,25,20002.498656415075
21.0,4.9,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.498656415075
35.0,4.6,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,32,20002.498656415075
33.0,4.7,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,25,20002.498656415075
20.0,4.9,Stormy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,22,20002.498656415075
29.0,4.7,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,27,20002.498656415075
24.0,4.8,Stormy,High,1,Meal,scooter,1.0,No,Metropolitian,28,20002.498656415075
31.0,3.6,Sandstorms,Jam,2,Snack,electric_scooter,2.0,No,Metropolitian,42,20002.498656415075
31.0,4.9,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,15,20002.498656415075
39.0,4.7,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,38,20002.498656415075
32.0,4.7,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.498656415075
29.0,4.6,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,20,20002.498656415075
31.0,4.8,Windy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.498656106505
22.0,4.7,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,20,20002.498656106505
37.0,4.8,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,48,20002.498656106505
32.0,4.7,Sunny,Medium,2,Drinks,scooter,1.0,No,Urban,23,20002.498656106505
21.0,4.7,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,20002.498656106505
27.0,4.1,Cloudy,Jam,2,Drinks,scooter,0.0,Yes,Metropolitian,44,20002.498656106505
26.0,4.7,Stormy,Low,2,Buffet,scooter,1.0,No,,17,20002.498656106505
35.0,4.8,Sunny,High,2,Meal,scooter,0.0,No,Metropolitian,15,20002.498656106505
,,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,15,20002.498656106505
38.0,4.9,Fog,Jam,0,Buffet,motorcycle,1.0,No,Semi-Urban,48,20002.498656106505
33.0,4.7,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,25,20002.498656106505
,,Stormy,Jam,0,Meal,motorcycle,1.0,No,Urban,34,20002.498656106505
33.0,4.5,Sandstorms,High,2,Snack,motorcycle,1.0,No,Urban,30,20002.498656106505
31.0,4.8,Stormy,Low,1,Buffet,motorcycle,1.0,No,Urban,24,20002.498656106505
35.0,4.8,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,45,20002.498656106505
31.0,4.7,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,43,20002.49865607797
36.0,4.8,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Urban,34,20002.49865607797
24.0,4.6,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,38,20002.49865607797
26.0,5.0,Sunny,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,16,20002.49865607797
24.0,4.5,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,20002.49865607797
37.0,4.7,Windy,Low,2,Meal,motorcycle,,No,Metropolitian,27,20002.49865607797
30.0,4.0,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,32,20002.49865607797
34.0,4.8,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.49865607797
33.0,4.7,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.49865607797
35.0,4.5,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,31,20002.49865607797
36.0,4.7,Cloudy,Low,2,Meal,motorcycle,1.0,No,Urban,19,20002.49865607797
30.0,4.6,Windy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,45,20002.49865607797
29.0,5.0,Windy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,19,20002.49865607797
22.0,4.7,Fog,High,1,Meal,scooter,1.0,No,Metropolitian,25,20002.49865607797
36.0,4.7,Fog,Jam,2,Buffet,scooter,0.0,No,Metropolitian,37,20002.49865607797
31.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,Yes,Metropolitian,42,20002.49849775164
28.0,4.9,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,18,20002.49849775164
22.0,5.0,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,28,20002.49849775164
37.0,5.0,Sunny,Low,2,Drinks,scooter,1.0,No,Urban,13,20002.49849775164
24.0,4.7,Fog,High,0,Meal,motorcycle,0.0,No,Metropolitian,27,20002.49849775164
29.0,4.6,Windy,Low,2,Snack,electric_scooter,0.0,No,Urban,11,20002.49849775164
36.0,4.9,Stormy,Medium,1,Buffet,scooter,1.0,No,Urban,24,20002.49849775164
35.0,4.2,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,31,20002.49849775164
20.0,4.7,Windy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,23,20002.49849775164
38.0,4.6,Stormy,Jam,2,Snack,scooter,0.0,No,Metropolitian,27,20002.49849775164
29.0,4.7,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Urban,29,20002.49849775164
31.0,4.9,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,28,20002.49849775164
35.0,4.8,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,43,20002.49849775164
28.0,4.6,Stormy,Medium,1,Meal,motorcycle,1.0,No,Urban,23,20002.49849775164
22.0,4.0,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20,20002.49849775164
,,Fog,Low,2,Drinks,scooter,1.0,No,Urban,11,20002.498497713466
23.0,4.9,Stormy,High,2,Drinks,motorcycle,,No,Metropolitian,28,20002.498497713466
37.0,4.7,Cloudy,Jam,2,Buffet,scooter,3.0,No,Metropolitian,48,20002.498497713466
22.0,4.8,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.498497713466
33.0,4.7,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,34,20002.498497713466
24.0,4.7,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,17,20002.498497713466
37.0,4.0,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,42,20002.498497713466
33.0,4.2,Fog,Jam,2,Snack,scooter,0.0,No,Metropolitian,36,20002.498497713466
36.0,4.9,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,30,20002.498497713466
,,,,3,Meal,bicycle,2.0,No,Metropolitian,43,20002.498497713466
23.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,17,20002.498497713466
33.0,4.7,Fog,Low,1,Drinks,motorcycle,0.0,No,Urban,18,20002.498497713466
25.0,4.7,Fog,High,1,Buffet,motorcycle,1.0,No,Metropolitian,28,20002.498497713466
34.0,4.5,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,33,20002.498497713466
35.0,4.7,Sunny,Low,2,Snack,scooter,0.0,No,Metropolitian,10,20002.49849768995
35.0,5.0,Fog,Jam,2,Buffet,scooter,2.0,No,Metropolitian,41,20002.49849768995
26.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37,20002.49849768995
24.0,4.7,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,17,20002.49849768995
26.0,4.6,Sunny,Medium,2,Meal,scooter,0.0,No,Metropolitian,11,20002.49849768995
39.0,4.0,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,42,20002.49849768995
20.0,5.0,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.49849768995
34.0,3.9,Cloudy,Low,2,Drinks,scooter,1.0,No,Urban,38,20002.49849768995
29.0,4.7,Windy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,10,20002.49849768995
29.0,4.7,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,20002.49849768995
21.0,4.7,Sunny,High,1,Buffet,motorcycle,1.0,No,Urban,17,20002.49849768995
21.0,4.6,Cloudy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,29,20002.49849768995
37.0,4.7,Sandstorms,Low,2,Buffet,electric_scooter,1.0,No,Urban,23,20002.49849768995
23.0,4.7,Fog,Medium,1,Buffet,scooter,1.0,No,Urban,31,20002.498497497563
22.0,4.9,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,21,20002.498497497563
21.0,5.0,Windy,Jam,2,Snack,motorcycle,,No,Metropolitian,26,20002.498497497563
20.0,4.7,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,19,20002.498497497563
20.0,4.9,Fog,High,1,Meal,motorcycle,,No,Metropolitian,21,20002.498497497563
23.0,4.8,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,13,20002.498497497563
33.0,4.9,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,41,20002.498497497563
20.0,4.9,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,39,20002.498497497563
27.0,4.2,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,20002.498497497563
35.0,4.7,Sunny,Low,2,Buffet,scooter,0.0,No,Urban,11,20002.498497497563
36.0,4.8,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,28,20002.498497497563
20.0,4.9,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.498497497563
26.0,5.0,Sandstorms,High,2,Meal,scooter,1.0,No,Urban,22,20002.498497497563
37.0,4.8,Stormy,Jam,0,Snack,motorcycle,3.0,Yes,Metropolitian,53,20002.498497497563
39.0,4.7,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,25,20002.498497497563
24.0,4.8,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,10,20002.498497497563
36.0,4.8,Sunny,High,1,Snack,scooter,1.0,No,Metropolitian,17,20002.498497274482
31.0,4.6,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Urban,18,20002.498497274482
36.0,4.8,Cloudy,High,2,Snack,motorcycle,1.0,No,Metropolitian,36,20002.498497274482
30.0,4.8,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,19,20002.498497274482
25.0,4.6,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,10,20002.498497274482
34.0,4.8,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,20,20002.498497274482
34.0,4.7,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,35,20002.498497274482
30.0,4.7,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,15,20002.498497274482
28.0,4.1,Fog,Jam,2,Buffet,scooter,0.0,No,Metropolitian,39,20002.498497274482
25.0,5.0,Fog,Medium,1,Drinks,motorcycle,1.0,No,Urban,13,20002.498497274482
32.0,4.6,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Urban,29,20002.498497274482
36.0,4.7,Cloudy,Medium,2,Meal,scooter,0.0,No,Metropolitian,18,20002.498497274482
24.0,4.8,Sunny,Jam,2,Meal,scooter,0.0,,Metropolitian,10,20002.498496243068
37.0,5.0,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,16,20002.498496243068
38.0,4.3,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,39,20002.498496243068
32.0,4.6,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,30,20002.498496243068
29.0,5.0,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,20,20002.498496243068
36.0,5.0,Cloudy,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,30,20002.498496243068
20.0,4.8,Sunny,Jam,0,Snack,motorcycle,0.0,No,Urban,17,20002.498496243068
31.0,5.0,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Urban,28,20002.498496243068
22.0,4.1,Sunny,High,0,Snack,motorcycle,2.0,No,Metropolitian,46,20002.498496243068
30.0,4.8,Stormy,Low,0,Buffet,motorcycle,,No,Metropolitian,24,20002.498496243068
33.0,4.8,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,12,20002.498496243068
39.0,4.6,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,51,20002.498496243068
33.0,4.5,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.498496243068
32.0,5.0,Sunny,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,27,20002.498496243068
38.0,4.9,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,28,20002.498496243068
30.0,3.5,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,34,20002.498496243068
39.0,4.9,Cloudy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,42,20002.498496243068
38.0,5.0,Sunny,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,26,20002.498496122647
32.0,4.9,Sunny,Medium,2,Drinks,scooter,0.0,No,,16,20002.498496122647
27.0,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,17,20002.498496122647
33.0,4.9,Fog,Low,1,Snack,scooter,0.0,No,,19,20002.498496122647
26.0,5.0,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,19,20002.498496122647
39.0,4.7,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.498496122647
24.0,4.6,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,21,20002.498496122647
21.0,4.9,Stormy,Low,2,Meal,scooter,0.0,No,Metropolitian,14,20002.498496122647
36.0,4.7,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,15,20002.498496122647
26.0,4.7,Windy,Jam,0,Drinks,motorcycle,0.0,No,Urban,26,20002.498496122647
33.0,4.7,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,48,20002.498496122647
20.0,4.6,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,13,20002.498496122647
22.0,4.6,Sunny,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,15,20002.498496122647
35.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,Yes,Urban,41,20002.498496122647
30.0,4.8,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,25,20002.498496122647
,,Windy,Jam,0,Meal,motorcycle,1.0,No,Urban,25,20002.498496122647
21.0,4.5,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,13,20002.498495899927
32.0,4.8,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Urban,19,20002.498495899927
37.0,4.8,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,27,20002.498495899927
24.0,4.9,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.498495899927
25.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,47,20002.498495899927
39.0,5.0,Windy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,30,20002.498495899927
27.0,4.7,Windy,Low,1,Meal,scooter,0.0,No,Urban,13,20002.498495899927
32.0,5.0,Fog,Low,2,Snack,motorcycle,0.0,No,Metropolitian,19,20002.498495899927
31.0,4.2,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,34,20002.498495899927
39.0,4.4,Fog,Jam,1,Buffet,scooter,0.0,No,Metropolitian,36,20002.498495899927
31.0,5.0,Cloudy,Jam,1,Meal,scooter,3.0,No,Metropolitian,48,20002.498495899927
30.0,4.6,Cloudy,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,47,20002.498495899927
32.0,4.9,Windy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,33,20002.498495899927
26.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,,39,20002.498495899927
39.0,4.6,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,31,20002.498495899927
24.0,5.0,Windy,Low,2,Snack,motorcycle,0.0,No,Urban,10,20002.498495899927
36.0,4.6,Fog,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,49,20002.498495899927
38.0,4.9,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,17,20002.498495899927
31.0,4.8,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,27,20002.498495879194
34.0,4.2,Windy,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,41,20002.498495879194
24.0,4.5,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,20,20002.498495879194
20.0,4.7,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,24,20002.498495879194
36.0,4.0,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,34,20002.498495879194
30.0,4.5,Sandstorms,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,35,20002.498495879194
23.0,4.8,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Urban,25,20002.498495879194
36.0,4.8,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,31,20002.498495879194
39.0,5.0,Stormy,High,2,Snack,scooter,1.0,No,Metropolitian,27,20002.498495879194
21.0,4.7,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,12,20002.498495879194
31.0,4.8,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,40,20002.498495879194
39.0,4.7,Windy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,27,20002.498495879194
,,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,24,20002.498495879194
32.0,4.5,Sunny,High,1,Buffet,motorcycle,0.0,No,Metropolitian,16,20002.498495879194
26.0,4.7,Sunny,Medium,1,Meal,scooter,,No,Urban,15,20002.498495879194
23.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,23,20002.498495879194
26.0,4.7,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,24,20002.498495879194
34.0,4.7,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,16,20002.498495563595
37.0,4.7,Sandstorms,High,2,Meal,electric_scooter,0.0,No,Metropolitian,25,20002.498495563595
28.0,3.4,Sunny,Low,1,Drinks,motorcycle,1.0,No,Urban,31,20002.498495563595
34.0,4.7,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,25,20002.498495563595
39.0,5.0,Windy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,37,20002.498495563595
39.0,4.6,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,17,20002.498495563595
37.0,4.4,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,35,20002.498495563595
38.0,4.2,Windy,High,1,Drinks,motorcycle,1.0,No,Urban,34,20002.498495563595
21.0,4.9,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,19,20002.498495563595
39.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Semi-Urban,45,20002.498495563595
36.0,4.7,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.498495563595
22.0,4.7,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,14,20002.498495563595
21.0,4.8,Cloudy,Low,2,Drinks,scooter,1.0,No,Urban,15,20002.498495563595
36.0,4.4,Fog,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,41,20002.498495527376
22.0,4.7,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,27,20002.498495527376
28.0,4.7,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.498495527376
38.0,4.2,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,20002.498495527376
35.0,5.0,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,27,20002.498495527376
31.0,4.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,46,20002.498495527376
27.0,4.6,Sunny,Medium,1,Buffet,scooter,1.0,No,Metropolitian,14,20002.498495527376
25.0,4.7,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,17,20002.498495527376
37.0,4.2,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,32,20002.498495527376
31.0,3.7,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,44,20002.498495527376
37.0,5.0,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,39,20002.498495527376
,,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,23,20002.498495527376
28.0,4.7,Stormy,Low,2,Meal,motorcycle,1.0,No,Urban,12,20002.498495527376
24.0,4.6,Fog,Jam,0,Meal,motorcycle,3.0,No,Urban,49,20002.498495527376
29.0,4.8,Sunny,Low,1,Meal,scooter,,No,Metropolitian,23,20002.498495430344
35.0,5.0,Sandstorms,High,2,Meal,electric_scooter,0.0,No,Urban,32,20002.498495430344
39.0,4.1,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,37,20002.498495430344
33.0,4.0,Fog,Jam,2,Buffet,scooter,0.0,No,Urban,49,20002.498495430344
29.0,4.9,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38,20002.498495430344
29.0,4.6,Stormy,Low,1,Buffet,scooter,1.0,No,Urban,17,20002.498495430344
39.0,4.6,Cloudy,Jam,2,Meal,scooter,0.0,No,Urban,30,20002.498495430344
30.0,4.6,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.498495430344
,,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,45,20002.498495430344
34.0,4.4,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,46,20002.498495430344
29.0,4.1,Sunny,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,51,20002.498495430344
31.0,4.8,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,26,20002.498495430344
33.0,4.9,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,25,20002.498495430344
21.0,4.0,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.498494107196
26.0,4.5,Sandstorms,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,21,20002.498494107196
23.0,4.5,Windy,Jam,2,Meal,scooter,1.0,No,,17,20002.498494107196
31.0,4.1,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,37,20002.498494107196
50.0,6.0,,,3,Snack,electric_scooter,1.0,No,Metropolitian,25,20002.498494107196
26.0,5.0,Sunny,Medium,0,Snack,motorcycle,1.0,No,Urban,19,20002.498494107196
39.0,4.4,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,39,20002.498494107196
23.0,4.7,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,23,20002.498494107196
32.0,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,24,20002.498494107196
21.0,4.9,Sandstorms,Jam,2,Buffet,electric_scooter,0.0,No,Urban,15,20002.498494107196
29.0,4.9,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,17,20002.498494107196
24.0,4.7,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,21,20002.498494107196
33.0,4.7,Sunny,Jam,2,Meal,scooter,0.0,No,Metropolitian,24,20002.498494095453
28.0,4.9,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,20,20002.498494095453
38.0,4.6,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,18,20002.498494095453
24.0,4.1,Fog,Jam,2,Buffet,motorcycle,2.0,No,Metropolitian,37,20002.498494095453
29.0,4.5,Sandstorms,Low,1,Meal,motorcycle,0.0,No,,12,20002.498494095453
50.0,6.0,,,3,Meal,scooter,0.0,No,Metropolitian,14,20002.498494095453
35.0,4.9,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,20002.498494095453
20.0,4.7,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,17,20002.498494095453
33.0,4.8,Fog,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,43,20002.498494095453
38.0,4.9,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.498494095453
33.0,4.9,Sunny,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,24,20002.498494095453
28.0,4.5,Windy,Medium,0,Buffet,motorcycle,1.0,No,,20,20002.498494095453
32.0,4.9,Fog,Low,1,Meal,scooter,0.0,No,Metropolitian,16,20002.498494095453
35.0,4.4,Stormy,High,1,Snack,scooter,0.0,No,Metropolitian,34,20002.498494095453
27.0,4.9,Sandstorms,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,25,20002.498494095453
31.0,4.6,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,36,20002.498494095453
27.0,4.7,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.498493722116
37.0,4.9,Sunny,Medium,1,Snack,scooter,1.0,No,Metropolitian,17,20002.498493722116
29.0,4.7,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.498493722116
25.0,4.8,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,20002.498493722116
